episode_id,split,task,tool,tool_signature,features,length,stiffness,blocked_side,brace_available,fragile,ood_signature,oracle,oracle_reason,method,prediction,method_reason
23,train,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
23,train,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
24,train,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,0,0,0,False,blocked_contact_side,contact_grammar,False,production_blocked_side
24,train,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,0,0,0,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
24,train,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,0,0,0,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
24,train,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,0,0,0,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
24,train,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,0,0,0,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
24,train,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,0,0,0,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
25,train,tamp_powder,tool_038_flat_end,flat_end,flat_end,4,2,behind,1,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
25,train,tamp_powder,tool_038_flat_end,flat_end,flat_end,4,2,behind,1,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
25,train,tamp_powder,tool_038_flat_end,flat_end,flat_end,4,2,behind,1,0,1,False,too_compliant,static_affordance,True,task_feature_affordance_match
25,train,tamp_powder,tool_038_flat_end,flat_end,flat_end,4,2,behind,1,0,1,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
25,train,tamp_powder,tool_038_flat_end,flat_end,flat_end,4,2,behind,1,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
25,train,tamp_powder,tool_038_flat_end,flat_end,flat_end,4,2,behind,1,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
26,train,press_recessed_button,tool_091_narrow_tip,narrow_tip,narrow_tip,4,3,inside,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
26,train,press_recessed_button,tool_091_narrow_tip,narrow_tip,narrow_tip,4,3,inside,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
26,train,press_recessed_button,tool_091_narrow_tip,narrow_tip,narrow_tip,4,3,inside,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
26,train,press_recessed_button,tool_091_narrow_tip,narrow_tip,narrow_tip,4,3,inside,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
26,train,press_recessed_button,tool_091_narrow_tip,narrow_tip,narrow_tip,4,3,inside,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
26,train,press_recessed_button,tool_091_narrow_tip,narrow_tip,narrow_tip,4,3,inside,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
27,train,pull_occluded_object,tool_026_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,3,behind,1,0,0,False,blocked_contact_side,contact_grammar,False,production_blocked_side
27,train,pull_occluded_object,tool_026_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,3,behind,1,0,0,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
27,train,pull_occluded_object,tool_026_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,3,behind,1,0,0,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
27,train,pull_occluded_object,tool_026_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,3,behind,1,0,0,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
27,train,pull_occluded_object,tool_026_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,3,behind,1,0,0,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
27,train,pull_occluded_object,tool_026_hook+soft_pad,hook+soft_pad,hook+soft_pad,2,3,behind,1,0,0,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
28,train,tamp_powder,tool_099_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,4,top,0,1,1,False,blocked_contact_side,contact_grammar,False,production_blocked_side
28,train,tamp_powder,tool_099_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,4,top,0,1,1,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
28,train,tamp_powder,tool_099_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,4,top,0,1,1,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
28,train,tamp_powder,tool_099_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,4,top,0,1,1,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
28,train,tamp_powder,tool_099_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,4,top,0,1,1,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> place_flat_end_top -> compress_normal | hand:tool_handle,tool:target_top"
28,train,tamp_powder,tool_099_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,4,top,0,1,1,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
29,train,pry_lid,tool_027_hook+wedge,hook+wedge,hook+wedge,3,1,top,0,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
29,train,pry_lid,tool_027_hook+wedge,hook+wedge,hook+wedge,3,1,top,0,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
29,train,pry_lid,tool_027_hook+wedge,hook+wedge,hook+wedge,3,1,top,0,0,1,False,too_compliant,static_affordance,True,task_feature_affordance_match
29,train,pry_lid,tool_027_hook+wedge,hook+wedge,hook+wedge,3,1,top,0,0,1,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
29,train,pry_lid,tool_027_hook+wedge,hook+wedge,hook+wedge,3,1,top,0,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
29,train,pry_lid,tool_027_hook+wedge,hook+wedge,hook+wedge,3,1,top,0,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
30,train,press_recessed_button,tool_072_flat_edge+narrow_tip,flat_edge+narrow_tip,flat_edge+narrow_tip,2,5,behind,1,0,1,False,too_short,contact_grammar,False,production_blocked_length
30,train,press_recessed_button,tool_072_flat_edge+narrow_tip,flat_edge+narrow_tip,flat_edge+narrow_tip,2,5,behind,1,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
30,train,press_recessed_button,tool_072_flat_edge+narrow_tip,flat_edge+narrow_tip,flat_edge+narrow_tip,2,5,behind,1,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
30,train,press_recessed_button,tool_072_flat_edge+narrow_tip,flat_edge+narrow_tip,flat_edge+narrow_tip,2,5,behind,1,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
30,train,press_recessed_button,tool_072_flat_edge+narrow_tip,flat_edge+narrow_tip,flat_edge+narrow_tip,2,5,behind,1,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
30,train,press_recessed_button,tool_072_flat_edge+narrow_tip,flat_edge+narrow_tip,flat_edge+narrow_tip,2,5,behind,1,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
31,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,front,1,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
31,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,front,1,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
31,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,front,1,0,1,False,too_compliant,static_affordance,True,task_feature_affordance_match
31,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,front,1,0,1,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
31,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,front,1,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
31,train,pry_lid,tool_023_flat_end+wedge,flat_end+wedge,flat_end+wedge,3,1,front,1,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
32,train,drag_distant_ring,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,inside,1,0,1,False,missing_feature:hook+long_shaft,contact_grammar,False,production_blocked_missing_hook
32,train,drag_distant_ring,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,inside,1,0,1,False,missing_feature:hook+long_shaft,unordered_contacts,False,missing_static_contact_label
32,train,drag_distant_ring,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,inside,1,0,1,False,missing_feature:hook+long_shaft,static_affordance,False,no_affordance_region_hook
32,train,drag_distant_ring,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,inside,1,0,1,False,missing_feature:hook+long_shaft,flat_pair_memory,False,unseen_task_tool_signature
32,train,drag_distant_ring,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,inside,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_side_gate,False,production_blocked_missing_hook
32,train,drag_distant_ring,tool_094_flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,flat_end+hinge+soft_pad,3,4,inside,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_brace_gate,False,production_blocked_missing_hook
33,train,drag_distant_ring,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,inside,1,0,1,False,missing_feature:hook+long_shaft,contact_grammar,False,production_blocked_missing_hook
33,train,drag_distant_ring,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,inside,1,0,1,False,missing_feature:hook+long_shaft,unordered_contacts,False,missing_static_contact_label
33,train,drag_distant_ring,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,inside,1,0,1,False,missing_feature:hook+long_shaft,static_affordance,False,no_affordance_region_hook
33,train,drag_distant_ring,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,inside,1,0,1,False,missing_feature:hook+long_shaft,flat_pair_memory,False,unseen_task_tool_signature
33,train,drag_distant_ring,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,inside,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_side_gate,False,production_blocked_missing_hook
33,train,drag_distant_ring,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,inside,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_brace_gate,False,production_blocked_missing_hook
34,train,pull_occluded_object,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,under,0,0,1,False,missing_feature:hook,contact_grammar,False,production_blocked_missing_hook
34,train,pull_occluded_object,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,under,0,0,1,False,missing_feature:hook,unordered_contacts,False,missing_static_contact_label
34,train,pull_occluded_object,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,under,0,0,1,False,missing_feature:hook,static_affordance,False,no_affordance_region_hook
34,train,pull_occluded_object,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,under,0,0,1,False,missing_feature:hook,flat_pair_memory,False,unseen_task_tool_signature
34,train,pull_occluded_object,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,under,0,0,1,False,missing_feature:hook,mutated_no_side_gate,False,production_blocked_missing_hook
34,train,pull_occluded_object,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,under,0,0,1,False,missing_feature:hook,mutated_no_brace_gate,False,production_blocked_missing_hook
35,train,press_recessed_button,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,front,1,1,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
35,train,press_recessed_button,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,front,1,1,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
35,train,press_recessed_button,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,front,1,1,1,False,too_compliant,static_affordance,True,task_feature_affordance_match
35,train,press_recessed_button,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,front,1,1,1,False,too_compliant,flat_pair_memory,False,unseen_task_tool_signature
35,train,press_recessed_button,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,front,1,1,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
35,train,press_recessed_button,tool_076_hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,hook+long_shaft+narrow_tip,5,1,front,1,1,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
36,train,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,under,0,0,1,False,too_short,contact_grammar,False,production_blocked_length
36,train,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,under,0,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
36,train,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,under,0,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
36,train,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,under,0,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
36,train,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,under,0,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
36,train,drag_distant_ring,tool_101_hook+long_shaft+wedge,hook+long_shaft+wedge,hook+long_shaft+wedge,2,5,under,0,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
37,train,sweep_debris,soft_brush,flat_edge+soft_pad,flat_edge+soft_pad,2,1,under,1,0,1,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
37,train,sweep_debris,soft_brush,flat_edge+soft_pad,flat_edge+soft_pad,2,1,under,1,0,1,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
37,train,sweep_debris,soft_brush,flat_edge+soft_pad,flat_edge+soft_pad,2,1,under,1,0,1,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
37,train,sweep_debris,soft_brush,flat_edge+soft_pad,flat_edge+soft_pad,2,1,under,1,0,1,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
37,train,sweep_debris,soft_brush,flat_edge+soft_pad,flat_edge+soft_pad,2,1,under,1,0,1,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
37,train,sweep_debris,soft_brush,flat_edge+soft_pad,flat_edge+soft_pad,2,1,under,1,0,1,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
38,train,tamp_powder,tool_085_long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,4,4,inside,1,1,1,False,missing_feature:flat_end,contact_grammar,False,production_blocked_missing_flat_end
38,train,tamp_powder,tool_085_long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,4,4,inside,1,1,1,False,missing_feature:flat_end,unordered_contacts,False,missing_static_contact_label
38,train,tamp_powder,tool_085_long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,4,4,inside,1,1,1,False,missing_feature:flat_end,static_affordance,False,no_affordance_region_flat_end
38,train,tamp_powder,tool_085_long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,4,4,inside,1,1,1,False,missing_feature:flat_end,flat_pair_memory,False,unseen_task_tool_signature
38,train,tamp_powder,tool_085_long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,4,4,inside,1,1,1,False,missing_feature:flat_end,mutated_no_side_gate,False,production_blocked_missing_flat_end
38,train,tamp_powder,tool_085_long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,long_shaft+soft_pad+wedge,4,4,inside,1,1,1,False,missing_feature:flat_end,mutated_no_brace_gate,False,production_blocked_missing_flat_end
39,train,sweep_debris,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,inside,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
39,train,sweep_debris,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,inside,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
39,train,sweep_debris,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,inside,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
